id,name,psc,latitude,longitude,location,country
4703,Sokoleč,29001,50.098519,15.107025,SRID=4326;POINT (50.098519 15.107025),CZ
4704,Sokolnice,66452,49.11402,16.721665,SRID=4326;POINT (49.114020 16.721665),CZ
4705,Sokolov,35601,50.174629,12.659992,SRID=4326;POINT (50.174629 12.659992),CZ
4706,Solenice,26263,49.617671,14.195881,SRID=4326;POINT (49.617671 14.195881),CZ
4707,Solnice,51701,50.203755,16.237723,SRID=4326;POINT (50.203755 16.237723),CZ
4708,Sopotnice,56115,50.059141,16.345368,SRID=4326;POINT (50.059141 16.345368),CZ
4709,Sopřeč,53316,50.093704,15.556821,SRID=4326;POINT (50.093704 15.556821),CZ
4710,Sosnová,47001,50.655151,14.532396,SRID=4326;POINT (50.655151 14.532396),CZ
4711,Sosnová,79312,49.998741,17.663121,SRID=4326;POINT (49.998741 17.663121),CZ
4712,Souňov,28601,49.880122,15.315664,SRID=4326;POINT (49.880122 15.315664),CZ
4713,Sousedovice,38601,49.232155,13.868628,SRID=4326;POINT (49.232155 13.868628),CZ
4714,Soutice,25771,49.726208,15.053023,SRID=4326;POINT (49.726208 15.053023),CZ
4715,Sovětice,50315,50.307552,15.705857,SRID=4326;POINT (50.307552 15.705857),CZ
4716,Sovínky,29429,50.373175,14.787182,SRID=4326;POINT (50.373175 14.787182),CZ
4717,Sovolusky,53501,49.969347,15.5373,SRID=4326;POINT (49.969347 15.537300),CZ
4718,Spálené Poříčí,33561,49.613815,13.605669,SRID=4326;POINT (49.613815 13.605669),CZ
4719,Spálov,74237,49.704203,17.722514,SRID=4326;POINT (49.704203 17.722514),CZ
4720,Spáňov,34401,49.414624,12.987415,SRID=4326;POINT (49.414624 12.987415),CZ
4721,Spělkov,59203,49.674861,16.161048,SRID=4326;POINT (49.674861 16.161048),CZ
4722,Spešov,67902,49.394891,16.629388,SRID=4326;POINT (49.394891 16.629388),CZ
4723,Spojil,53002,50.042269,15.822517,SRID=4326;POINT (50.042269 15.822517),CZ
4724,Spomyšl,27705,50.33553,14.360631,SRID=4326;POINT (50.335530 14.360631),CZ
4725,Spořice,43101,50.44104,13.391931,SRID=4326;POINT (50.441040 13.391931),CZ
4726,Spytihněv,76364,49.141251,17.498191,SRID=4326;POINT (49.141251 17.498191),CZ
4727,Srbce,79827,49.30241,17.229132,SRID=4326;POINT (49.302410 17.229132),CZ
4728,Srbeč,27065,50.224713,13.883458,SRID=4326;POINT (50.224713 13.883458),CZ
4729,Srbice,34543,49.508409,13.118703,SRID=4326;POINT (49.508409 13.118703),CZ
4730,Srbice,41501,50.660759,13.869399,SRID=4326;POINT (50.660759 13.869399),CZ
4731,Srbská Kamenice,40715,50.820458,14.352834,SRID=4326;POINT (50.820458 14.352834),CZ
4732,Srbsko,26718,49.937271,14.136025,SRID=4326;POINT (49.937271 14.136025),CZ
4733,Srby,34601,49.536976,12.868429,SRID=4326;POINT (49.536976 12.868429),CZ
4734,Srby,33501,49.519054,13.603397,SRID=4326;POINT (49.519054 13.603397),CZ
4735,Srch,53352,50.084994,15.763532,SRID=4326;POINT (50.084994 15.763532),CZ
4736,Srní,34192,49.087292,13.480548,SRID=4326;POINT (49.087292 13.480548),CZ
4737,Srnín,38101,48.845115,14.343803,SRID=4326;POINT (48.845115 14.343803),CZ
4738,Srnojedy,53002,50.039211,15.702721,SRID=4326;POINT (50.039211 15.702721),CZ
4739,Srubec,37006,48.948161,14.541407,SRID=4326;POINT (48.948161 14.541407),CZ
4740,Sruby,56544,49.996975,16.174354,SRID=4326;POINT (49.996975 16.174354),CZ
4741,Stádlec,39162,49.3797,14.495169,SRID=4326;POINT (49.379700 14.495169),CZ
4742,Stachy,38473,49.1019,13.666687,SRID=4326;POINT (49.101900 13.666687),CZ
4743,Stáj,58827,49.458085,15.803502,SRID=4326;POINT (49.458085 15.803502),CZ
4744,Stálky,67106,48.870226,15.684781,SRID=4326;POINT (48.870226 15.684781),CZ
4745,Staňkov,37806,48.979627,14.952798,SRID=4326;POINT (48.979627 14.952798),CZ
4746,Staňkov,34561,49.553835,13.06931,SRID=4326;POINT (49.553835 13.069310),CZ
4747,Staňkovice,28504,49.875486,15.015192,SRID=4326;POINT (49.875486 15.015192),CZ
4748,Staňkovice,41201,50.589503,14.167132,SRID=4326;POINT (50.589503 14.167132),CZ
4749,Staňkovice,43949,50.349927,13.571151,SRID=4326;POINT (50.349927 13.571151),CZ
4750,Stanovice,36001,50.165217,12.874064,SRID=4326;POINT (50.165217 12.874064),CZ
4751,Stanovice,54401,50.400709,15.871501,SRID=4326;POINT (50.400709 15.871501),CZ
4752,Stanoviště,66484,49.239197,16.253595,SRID=4326;POINT (49.239197 16.253595),CZ
4753,Stará Červená Voda,79053,50.329431,17.201256,SRID=4326;POINT (50.329431 17.201256),CZ
4754,Stará Huť,26202,49.782357,14.197461,SRID=4326;POINT (49.782357 14.197461),CZ
4755,Stará Lysá,28926,50.224749,14.799247,SRID=4326;POINT (50.224749 14.799247),CZ
4756,Stará Paka,50791,50.510424,15.49455,SRID=4326;POINT (50.510424 15.494550),CZ
4757,Stará Říše,58867,49.179652,15.594868,SRID=4326;POINT (49.179652 15.594868),CZ
4758,Stará Ves,79501,49.958482,17.236572,SRID=4326;POINT (49.958482 17.236572),CZ
4759,Stará Ves,75002,49.378741,17.488182,SRID=4326;POINT (49.378741 17.488182),CZ
4760,Stará Ves nad Ondřejnicí,73923,49.727472,18.193435,SRID=4326;POINT (49.727472 18.193435),CZ
4761,Stará Voda,35301,49.991631,12.59591,SRID=4326;POINT (49.991631 12.595910),CZ
4762,Stará Voda,50351,50.150422,15.530668,SRID=4326;POINT (50.150422 15.530668),CZ
4763,Staré Bříště,39601,49.490839,15.362636,SRID=4326;POINT (49.490839 15.362636),CZ
4764,Staré Buky,54101,50.532161,15.859366,SRID=4326;POINT (50.532161 15.859366),CZ
4765,Staré Hamry,73915,49.472486,18.44589,SRID=4326;POINT (49.472486 18.445890),CZ
4766,Staré Heřminovy,79312,49.933251,17.625765,SRID=4326;POINT (49.933251 17.625765),CZ
4767,Staré Hobzí,37871,49.010499,15.453308,SRID=4326;POINT (49.010499 15.453308),CZ
4768,Staré Hodějovice,37008,48.945486,14.521073,SRID=4326;POINT (48.945486 14.521073),CZ
4769,Staré Hradiště,53352,50.065498,15.778951,SRID=4326;POINT (50.065498 15.778951),CZ
4770,Staré Hrady,50723,50.386111,15.213064,SRID=4326;POINT (50.386111 15.213064),CZ
4771,Staré Hutě,68601,49.129212,17.277842,SRID=4326;POINT (49.129212 17.277842),CZ
4772,Staré Jesenčany,53002,50.000581,15.754182,SRID=4326;POINT (50.000581 15.754182),CZ
4773,Staré Křečany,40761,50.950546,14.496283,SRID=4326;POINT (50.950546 14.496283),CZ
4774,Staré Město,79201,50.003657,17.432173,SRID=4326;POINT (50.003657 17.432173),CZ
4775,Staré Město,73801,49.670019,18.363604,SRID=4326;POINT (49.670019 18.363604),CZ
4776,Staré Město,78832,50.161832,16.947446,SRID=4326;POINT (50.161832 16.947446),CZ
4777,Staré Město,56932,49.794091,16.675033,SRID=4326;POINT (49.794091 16.675033),CZ
4778,Staré Město,68603,49.075248,17.433488,SRID=4326;POINT (49.075248 17.433488),CZ
4779,Staré Město pod Landštejnem,37882,49.00345,15.254229,SRID=4326;POINT (49.003450 15.254229),CZ
4780,Staré Místo,50601,50.40511,15.342338,SRID=4326;POINT (50.405110 15.342338),CZ
4781,Staré Sedliště,34801,49.744446,12.694252,SRID=4326;POINT (49.744446 12.694252),CZ
4782,Staré Sedlo,35601,50.181807,12.719941,SRID=4326;POINT (50.181807 12.719941),CZ
4783,Staré Sedlo,34802,49.666003,12.863729,SRID=4326;POINT (49.666003 12.863729),CZ
4784,Staré Smrkovice,50801,50.336688,15.494647,SRID=4326;POINT (50.336688 15.494647),CZ
4785,Staré Těchanovice,74901,49.81838,17.692077,SRID=4326;POINT (49.818380 17.692077),CZ
4786,Staré Ždánice,53344,50.124004,15.720737,SRID=4326;POINT (50.124004 15.720737),CZ
4787,Starkoč,28601,49.937353,15.507667,SRID=4326;POINT (49.937353 15.507667),CZ
4788,Stárkov,54936,50.534022,16.158279,SRID=4326;POINT (50.534022 16.158279),CZ
4789,Starosedlský Hrádek,26272,49.57629,14.008329,SRID=4326;POINT (49.576290 14.008329),CZ
4790,Starovice,69301,48.951684,16.706715,SRID=4326;POINT (48.951684 16.706715),CZ
4791,Starovičky,69301,48.907566,16.775476,SRID=4326;POINT (48.907566 16.775476),CZ
4792,Starý Bydžov,50357,50.25854,15.452434,SRID=4326;POINT (50.258540 15.452434),CZ
4793,Starý Hrozenkov,68774,48.965972,17.86312,SRID=4326;POINT (48.965972 17.863120),CZ
4794,Starý Jičín,74231,49.576961,17.961801,SRID=4326;POINT (49.576961 17.961801),CZ
4795,Starý Kolín,28123,50.009872,15.293985,SRID=4326;POINT (50.009872 15.293985),CZ
4796,Starý Mateřov,53002,50.001737,15.71522,SRID=4326;POINT (50.001737 15.715220),CZ
4797,Starý Petřín,67106,48.890137,15.734188,SRID=4326;POINT (48.890137 15.734188),CZ
4798,Starý Plzenec,33202,49.697786,13.47361,SRID=4326;POINT (49.697786 13.473610),CZ
4799,Starý Poddvorov,69616,48.878704,16.981633,SRID=4326;POINT (48.878704 16.981633),CZ
4800,Starý Šachov,40502,50.715168,14.360479,SRID=4326;POINT (50.715168 14.360479),CZ
4801,Starý Vestec,28916,50.144821,14.846456,SRID=4326;POINT (50.144821 14.846456),CZ
4802,Stařeč,67522,49.19793,15.828017,SRID=4326;POINT (49.197930 15.828017),CZ
4803,Stařechovice,79841,49.532985,17.053825,SRID=4326;POINT (49.532985 17.053825),CZ
4804,Staříč,73943,49.686041,18.272916,SRID=4326;POINT (49.686041 18.272916),CZ
4805,Stašov,57201,49.674979,16.369023,SRID=4326;POINT (49.674979 16.369023),CZ
4806,Stašov,26751,49.883446,13.95763,SRID=4326;POINT (49.883446 13.957630),CZ
4807,Statenice,25262,50.142677,14.318642,SRID=4326;POINT (50.142677 14.318642),CZ
4808,Stavenice,78973,49.786942,16.973733,SRID=4326;POINT (49.786942 16.973733),CZ
4809,Stavěšice,69638,49.001739,17.030565,SRID=4326;POINT (49.001739 17.030565),CZ
4810,Stéblová,53345,50.092124,15.746276,SRID=4326;POINT (50.092124 15.746276),CZ
4811,Stebno,40002,50.615203,14.01732,SRID=4326;POINT (50.615203 14.017320),CZ
4812,Stěbořice,74751,49.937181,17.805574,SRID=4326;POINT (49.937181 17.805574),CZ
4813,Stehelčeves,27342,50.171748,14.190956,SRID=4326;POINT (50.171748 14.190956),CZ
4814,Stehlovice,39843,49.393498,14.322986,SRID=4326;POINT (49.393498 14.322986),CZ
4815,Stěžery,50321,50.215821,15.748412,SRID=4326;POINT (50.215821 15.748412),CZ
4816,Stínava,79803,49.495308,16.934611,SRID=4326;POINT (49.495308 16.934611),CZ
4817,Stod,33301,49.639199,13.164846,SRID=4326;POINT (49.639199 13.164846),CZ
4818,Stochov,27303,50.146411,13.96356,SRID=4326;POINT (50.146411 13.963560),CZ
4819,Stojčín,39468,49.237781,15.222001,SRID=4326;POINT (49.237781 15.222001),CZ
4820,Stojice,53501,49.956461,15.614128,SRID=4326;POINT (49.956461 15.614128),CZ
4821,Stolany,53803,49.9279,15.745214,SRID=4326;POINT (49.927900 15.745214),CZ
4822,Stonařov,58833,49.282212,15.585729,SRID=4326;POINT (49.282212 15.585729),CZ
4823,Stonava,73534,49.817011,18.525286,SRID=4326;POINT (49.817011 18.525286),CZ
4824,Stošíkovice na Louce,67161,48.896689,16.214975,SRID=4326;POINT (48.896689 16.214975),CZ
4825,Stožec,38444,48.859471,13.821516,SRID=4326;POINT (48.859471 13.821516),CZ
4826,Stožice,38901,49.132595,14.150308,SRID=4326;POINT (49.132595 14.150308),CZ
4827,Stračov,50314,50.301628,15.64079,SRID=4326;POINT (50.301628 15.640790),CZ
4828,Stradonice,27371,50.291461,14.047036,SRID=4326;POINT (50.291461 14.047036),CZ
4829,Stradouň,53863,49.97246,16.065657,SRID=4326;POINT (49.972460 16.065657),CZ
4830,Strahovice,74724,50.002181,18.087213,SRID=4326;POINT (50.002181 18.087213),CZ
4831,Strachoňovice,58856,49.135205,15.488129,SRID=4326;POINT (49.135205 15.488129),CZ
4832,Strachotice,67129,48.796236,16.1724,SRID=4326;POINT (48.796236 16.172400),CZ
4833,Strachotín,69301,48.905517,16.651453,SRID=4326;POINT (48.905517 16.651453),CZ
4834,Strachujov,59242,49.613204,16.226861,SRID=4326;POINT (49.613204 16.226861),CZ
4835,Strakonice,38601,49.260504,13.910408,SRID=4326;POINT (49.260504 13.910408),CZ
4836,Strakov,57001,49.866605,16.366914,SRID=4326;POINT (49.866605 16.366914),CZ
4837,Straky,28925,50.23368,14.959345,SRID=4326;POINT (50.233680 14.959345),CZ
4838,Strančice,25163,49.948217,14.677553,SRID=4326;POINT (49.948217 14.677553),CZ
4839,Stránecká Zhoř,59442,49.380122,15.927483,SRID=4326;POINT (49.380122 15.927483),CZ
4840,Strání,68765,48.902257,17.706822,SRID=4326;POINT (48.902257 17.706822),CZ
4841,Stránka,27735,50.423083,14.661242,SRID=4326;POINT (50.423083 14.661242),CZ
4842,Stranný,25756,49.753854,14.494082,SRID=4326;POINT (49.753854 14.494082),CZ
4843,Strašice,38716,49.202554,13.729712,SRID=4326;POINT (49.202554 13.729712),CZ
4844,Strašice,33845,49.735624,13.757656,SRID=4326;POINT (49.735624 13.757656),CZ
4845,Strašín,34201,49.179345,13.640501,SRID=4326;POINT (49.179345 13.640501),CZ
4846,Straškov-Vodochody,41184,50.363689,14.249643,SRID=4326;POINT (50.363689 14.249643),CZ
4847,Strašnov,29431,50.351613,14.889289,SRID=4326;POINT (50.351613 14.889289),CZ
4848,Strašov,53316,50.087564,15.522806,SRID=4326;POINT (50.087564 15.522806),CZ
4849,Stratov,28922,50.19305,14.90991,SRID=4326;POINT (50.193050 14.909910),CZ
4850,Stráž,34401,49.414854,12.913028,SRID=4326;POINT (49.414854 12.913028),CZ
4851,Stráž,34802,49.668894,12.775569,SRID=4326;POINT (49.668894 12.775569),CZ
4852,Stráž nad Nežárkou,37802,49.069814,14.905614,SRID=4326;POINT (49.069814 14.905614),CZ
4853,Stráž nad Nisou,46303,50.791093,15.026936,SRID=4326;POINT (50.791093 15.026936),CZ
4854,Stráž nad Ohří,36301,50.337331,13.051067,SRID=4326;POINT (50.337331 13.051067),CZ
4855,Stráž pod Ralskem,47127,50.702903,14.801127,SRID=4326;POINT (50.702903 14.801127),CZ
4856,Strážek,59253,49.440836,16.193422,SRID=4326;POINT (49.440836 16.193422),CZ
4857,Stražisko,79844,49.543242,16.930233,SRID=4326;POINT (49.543242 16.930233),CZ
4858,Strážiště,29413,50.592452,14.929303,SRID=4326;POINT (50.592452 14.929303),CZ
4859,Strážkovice,37401,48.899683,14.569486,SRID=4326;POINT (48.899683 14.569486),CZ
4860,Strážná,56301,49.911309,16.71062,SRID=4326;POINT (49.911309 16.710620),CZ
4861,Strážné,54352,50.663681,15.615183,SRID=4326;POINT (50.663681 15.615183),CZ
4862,Strážnice,69662,48.901117,17.31691,SRID=4326;POINT (48.901117 17.316910),CZ
4863,Strážný,38443,48.908412,13.720476,SRID=4326;POINT (48.908412 13.720476),CZ
4864,Strážov,34021,49.30337,13.246341,SRID=4326;POINT (49.303370 13.246341),CZ
4865,Strážovice,69638,49.009307,17.047511,SRID=4326;POINT (49.009307 17.047511),CZ
4866,Strenice,29430,50.392653,14.82316,SRID=4326;POINT (50.392653 14.823160),CZ
4867,Strhaře,67923,49.435714,16.436401,SRID=4326;POINT (49.435714 16.436401),CZ
4868,Strmilov,37853,49.158567,15.199439,SRID=4326;POINT (49.158567 15.199439),CZ
4869,Strojetice,25765,49.651638,15.066126,SRID=4326;POINT (49.651638 15.066126),CZ
4870,Stropešín,67555,49.154144,16.077352,SRID=4326;POINT (49.154144 16.077352),CZ
4871,Struhařov,25601,49.765636,14.762317,SRID=4326;POINT (49.765636 14.762317),CZ
4872,Struhařov,25164,49.952026,14.74454,SRID=4326;POINT (49.952026 14.744540),CZ
4873,Strukov,78401,49.733438,17.175596,SRID=4326;POINT (49.733438 17.175596),CZ
4874,Strunkovice nad Blanicí,38426,49.084131,14.055317,SRID=4326;POINT (49.084131 14.055317),CZ
4875,Strunkovice nad Volyňkou,38701,49.2086,13.889431,SRID=4326;POINT (49.208600 13.889431),CZ
4876,Strupčice,43114,50.471126,13.530649,SRID=4326;POINT (50.471126 13.530649),CZ
4877,Stružinec,51251,50.550949,15.358086,SRID=4326;POINT (50.550949 15.358086),CZ
4878,Stružná,36471,50.183216,13.005785,SRID=4326;POINT (50.183216 13.005785),CZ
4879,Stružnice,47002,50.696974,14.450096,SRID=4326;POINT (50.696974 14.450096),CZ
4880,Strýčice1),37341,49.011922,14.266127,SRID=4326;POINT (49.011922 14.266127),CZ
4881,Středokluky,25268,50.132287,14.234301,SRID=4326;POINT (50.132287 14.234301),CZ
4882,Střelice,66447,49.152312,16.50409,SRID=4326;POINT (49.152312 16.504090),CZ
4883,Střelice,67153,48.994181,15.983267,SRID=4326;POINT (48.994181 15.983267),CZ
4884,Střelice,33301,49.630615,13.134702,SRID=4326;POINT (49.630615 13.134702),CZ
4885,Střelná,75612,49.177303,18.097917,SRID=4326;POINT (49.177303 18.097917),CZ
4886,Střelské Hoštice,38715,49.297703,13.75606,SRID=4326;POINT (49.297703 13.756060),CZ
4887,Střemošice,53854,49.89166,16.072158,SRID=4326;POINT (49.891660 16.072158),CZ
4888,Střemy,27734,50.384262,14.565624,SRID=4326;POINT (50.384262 14.565624),CZ
4889,Střeň,78332,49.69162,17.153923,SRID=4326;POINT (49.691620 17.153923),CZ
4890,Střevač,50722,50.404458,15.274587,SRID=4326;POINT (50.404458 15.274587),CZ
4891,Střezetice,50312,50.258368,15.718242,SRID=4326;POINT (50.258368 15.718242),CZ
4892,Střezimíř,25787,49.532109,14.611434,SRID=4326;POINT (49.532109 14.611434),CZ
4893,Stříbrná,35801,50.356766,12.526519,SRID=4326;POINT (50.356766 12.526519),CZ
4894,Stříbrná Skalice,28167,49.897765,14.846268,SRID=4326;POINT (49.897765 14.846268),CZ
4895,Stříbrné Hory,58222,49.601344,15.691053,SRID=4326;POINT (49.601344 15.691053),CZ
4896,Stříbrnice,75201,49.328553,17.24617,SRID=4326;POINT (49.328553 17.246170),CZ
4897,Stříbrnice,68709,49.05671,17.307593,SRID=4326;POINT (49.056710 17.307593),CZ
4898,Stříbro,34901,49.753048,13.004203,SRID=4326;POINT (49.753048 13.004203),CZ
4899,Stříbřec,37818,49.029989,14.878351,SRID=4326;POINT (49.029989 14.878351),CZ
4900,Střílky,76804,49.142634,17.211177,SRID=4326;POINT (49.142634 17.211177),CZ
4901,Střítež,38232,48.775738,14.434542,SRID=4326;POINT (48.775738 14.434542),CZ
4902,Střítež,58811,49.443643,15.598749,SRID=4326;POINT (49.443643 15.598749),CZ
4903,Střítež,39301,49.364014,15.126619,SRID=4326;POINT (49.364014 15.126619),CZ
4904,Střítež,67401,49.191417,15.893355,SRID=4326;POINT (49.191417 15.893355),CZ
4905,Střítež,59251,49.440602,16.256802,SRID=4326;POINT (49.440602 16.256802),CZ
4906,Střítež,73959,49.67941,18.569214,SRID=4326;POINT (49.679410 18.569214),CZ
4907,Střítež nad Bečvou,75652,49.458663,18.056978,SRID=4326;POINT (49.458663 18.056978),CZ
4908,Střítež nad Ludinou,75363,49.609436,17.739016,SRID=4326;POINT (49.609436 17.739016),CZ
4909,Střítež pod Křemešníkem,39301,49.434133,15.320258,SRID=4326;POINT (49.434133 15.320258),CZ
4910,Střížov,37401,48.890503,14.527777,SRID=4326;POINT (48.890503 14.527777),CZ
4911,Střížovice,37853,49.140007,15.156956,SRID=4326;POINT (49.140007 15.156956),CZ
4912,Střížovice,33207,49.611889,13.458498,SRID=4326;POINT (49.611889 13.458498),CZ
4913,Střížovice,76821,49.257184,17.449702,SRID=4326;POINT (49.257184 17.449702),CZ
4914,Studánka,34701,49.780682,12.603786,SRID=4326;POINT (49.780682 12.603786),CZ
4915,Studená,37856,49.185258,15.286981,SRID=4326;POINT (49.185258 15.286981),CZ
4916,Studená,33141,49.960729,13.643134,SRID=4326;POINT (49.960729 13.643134),CZ
4917,Studené,56164,50.066658,16.589294,SRID=4326;POINT (50.066658 16.589294),CZ
4918,Studenec,67502,49.20022,16.064912,SRID=4326;POINT (49.200220 16.064912),CZ
4919,Studenec,51233,50.553543,15.54947,SRID=4326;POINT (50.553543 15.549470),CZ
4920,Studeněves,27379,50.224222,14.044495,SRID=4326;POINT (50.224222 14.044495),CZ
4921,Studénka,74213,49.723516,18.078634,SRID=4326;POINT (49.723516 18.078634),CZ
4922,Studený,25768,49.607512,15.127817,SRID=4326;POINT (49.607512 15.127817),CZ
4923,Studnice,68308,49.375694,16.881134,SRID=4326;POINT (49.375694 16.881134),CZ
4924,Studnice,67503,49.291088,16.029048,SRID=4326;POINT (49.291088 16.029048),CZ
4925,Studnice,54948,50.421368,16.089978,SRID=4326;POINT (50.421368 16.089978),CZ
4926,Studnice,53901,49.738058,15.90302,SRID=4326;POINT (49.738058 15.903020),CZ
4927,Stupava,68601,49.117266,17.248767,SRID=4326;POINT (49.117266 17.248767),CZ
4928,Stvolínky,47102,50.632379,14.428717,SRID=4326;POINT (50.632379 14.428717),CZ
4929,Stvolová,67961,49.589318,16.540541,SRID=4326;POINT (49.589318 16.540541),CZ
4930,Sudějov,28504,49.860798,15.103948,SRID=4326;POINT (49.860798 15.103948),CZ
4931,Sudice,68001,49.53,16.668628,SRID=4326;POINT (49.530000 16.668628),CZ
4932,Sudice,67573,49.181993,16.238291,SRID=4326;POINT (49.181993 16.238291),CZ
4933,Sudice,74725,50.031637,18.068504,SRID=4326;POINT (50.031637 18.068504),CZ
4934,Sudislav nad Orlicí,56201,49.989392,16.313242,SRID=4326;POINT (49.989392 16.313242),CZ
4935,Sudkov,78821,49.919123,16.945268,SRID=4326;POINT (49.919123 16.945268),CZ
4936,Sudoměř,29425,50.445088,14.739481,SRID=4326;POINT (50.445088 14.739481),CZ
4937,Sudoměřice,69666,48.867328,17.256869,SRID=4326;POINT (48.867328 17.256869),CZ
4938,Sudoměřice u Bechyně,39172,49.289825,14.538534,SRID=4326;POINT (49.289825 14.538534),CZ
4939,Sudoměřice u Tábora,39136,49.510295,14.658595,SRID=4326;POINT (49.510295 14.658595),CZ
4940,Sudovo Hlavno,29476,50.262851,14.685423,SRID=4326;POINT (50.262851 14.685423),CZ
4941,Sudslava,56113,50.040677,16.286549,SRID=4326;POINT (50.040677 16.286549),CZ
4942,Suchá,58833,49.301108,15.577541,SRID=4326;POINT (49.301108 15.577541),CZ
4943,Suchá Lhota,57001,49.877328,16.173642,SRID=4326;POINT (49.877328 16.173642),CZ
4944,Suchá Loz,68753,48.970109,17.713899,SRID=4326;POINT (48.970109 17.713899),CZ
4945,Suchdol,79845,49.547269,16.896773,SRID=4326;POINT (49.547269 16.896773),CZ
4946,Suchdol,28502,49.95257,15.166616,SRID=4326;POINT (49.952570 15.166616),CZ
4947,Suchdol nad Lužnicí,37806,48.893435,14.877056,SRID=4326;POINT (48.893435 14.877056),CZ
4948,Suchdol nad Odrou,74201,49.65582,17.928263,SRID=4326;POINT (49.655820 17.928263),CZ
4949,Suchodol,26101,49.724148,14.082522,SRID=4326;POINT (49.724148 14.082522),CZ
4950,Suchohrdly,66902,48.866218,16.089121,SRID=4326;POINT (48.866218 16.089121),CZ
4951,Suchohrdly u Miroslavi,67172,48.943156,16.363302,SRID=4326;POINT (48.943156 16.363302),CZ
4952,Suchomasty,26722,49.895459,14.056714,SRID=4326;POINT (49.895459 14.056714),CZ
4953,Suchonice,78357,49.527138,17.382014,SRID=4326;POINT (49.527138 17.382014),CZ
4954,Suchov,69671,48.907522,17.563562,SRID=4326;POINT (48.907522 17.563562),CZ
4955,Suchovršice,54232,50.523502,15.99831,SRID=4326;POINT (50.523502 15.998310),CZ
4956,Suchý,68001,49.482895,16.762483,SRID=4326;POINT (49.482895 16.762483),CZ
4957,Suchý Důl,54962,50.540173,16.265476,SRID=4326;POINT (50.540173 16.265476),CZ
